2025-06-06 14:04:36.046470,20,34,54,6.24e-05
2025-06-06 14:30:44.606126,20,31,51,5.7600000000000004e-05
2025-06-06 14:49:52.241844,20,69,89,0.0001184
2025-06-06 14:50:36.920626,20,31,51,5.7600000000000004e-05
2025-06-13 14:36:42.257562,182353,4854,187207,0.080708,batch api,gpt-4.1-mini-2025-04-14
2025-06-13 15:20:20.223791,182353,4863,187216,0.080722,batch api,gpt-4.1-mini-2025-04-14
2025-07-03 17:49:14.544811,176045,4634,180679,0.077832,batch api,gpt-4.1-mini-2025-04-14
2025-07-17 13:56:21.858186,174901,4540,179441,0.077224,batch api,gpt-4.1-mini-2025-04-14
2025-07-18 01:16:11.843709,181049,4729,185778,0.079986,batch api,gpt-4.1-mini-2025-04-14
2025-07-18 01:24:05.355142,181049,4642,185691,0.079847,batch api,gpt-4.1-mini-2025-04-14
2025-08-13 18:57:37.733560,211750,5447,217197,0.093415,batch api,gpt-4.1-mini-2025-04-14
2025-08-22 22:05:26.198804,14,110,124,0.00018160000000000002
2025-08-25 18:25:28.314916,75133,55120,130253,0.118245,batch api,gpt-4.1-mini-2025-04-14
